transaction_id,user_id,amount,transaction_type,merchant_category,location,device_type,payment_method,hour,is_international,is_new_device,transactions_last_24h,avg_amount_last_30d,account_age_days,distance_from_usual_location_km,failed_transactions_last_24h,label
TXN1005916,U102990,5541.07,POS,fuel,"Coimbatore, TN",desktop,UPI,18,1,0,1,2521.08,808,1553.8,0,0
TXN1005917,U102790,18383.4,ONLINE,electronics,"Lucknow, UP",desktop,UPI,13,0,0,1,1982.23,3588,5.9,0,0
TXN1005918,U102696,415.17,UPI,shopping,"Coimbatore, TN",mobile,UPI,16,0,0,1,444.2,2700,3.6,0,0
TXN1005919,U100389,7239.03,UPI,insurance,"Surat, GJ",mobile,net_banking,11,0,0,1,4720.36,3280,8.3,0,0
TXN1005920,U101650,962.57,POS,healthcare,"Jaipur, RJ",mobile,UPI,6,0,0,1,1592.7,2630,5.0,0,0
TXN1005921,U101675,6275.79,POS,electronics,"Chennai, TN",mobile,credit_card,16,0,0,4,2896.16,318,7.1,0,0
TXN1005922,U102749,471.08,POS,groceries,"Mumbai, MH",mobile,credit_card,20,0,0,1,599.14,1921,1.9,0,0
TXN1005923,U102021,889.83,ATM,fuel,"Lucknow, UP",mobile,UPI,13,0,0,3,1721.95,3553,2369.9,0,0
TXN1005924,U102868,3229.56,POS,education,"Delhi, DL",desktop,UPI,10,0,0,0,2180.41,274,0.8,0,0
TXN1005925,U103343,11093.02,UPI,electronics,"Visakhapatnam, AP",desktop,debit_card,8,0,0,2,3890.58,74,4.2,0,0
TXN1005926,U101919,1675.58,BANK_TRANSFER,insurance,"Bengaluru, KA",desktop,UPI,15,0,0,2,2910.33,1438,3.1,2,0
TXN1005927,U102760,2900.73,UPI,shopping,"Delhi, DL",mobile,debit_card,13,0,0,1,1911.28,411,8.2,0,1
TXN1005928,U101936,864.52,ONLINE,food,"Patna, BR",mobile,UPI,20,0,0,0,1770.86,596,2.8,0,0
TXN1005929,U102157,495.28,ATM,gaming,"Nagpur, MH",desktop,UPI,18,0,0,0,398.56,1183,20.2,0,0
TXN1005930,U101638,17413.16,ONLINE,travel,"Coimbatore, TN",mobile,debit_card,23,0,0,0,3296.39,2397,1.5,0,0
TXN1005931,U103355,1987.97,ONLINE,gaming,"Coimbatore, TN",mobile,credit_card,21,0,0,2,2727.58,640,13.6,2,0
TXN1005932,U102858,259.54,POS,electronics,"Chennai, TN",desktop,UPI,12,0,0,1,342.53,870,1581.7,0,1
TXN1005933,U102617,984.91,POS,gaming,"Visakhapatnam, AP",desktop,credit_card,17,0,0,1,1512.67,3141,6.5,0,0
TXN1005934,U101154,1543.13,POS,electronics,"Chandigarh, CH",mobile,UPI,19,0,0,1,1041.48,2426,1.2,0,0
TXN1005935,U101674,1237.58,BANK_TRANSFER,entertainment,"Ahmedabad, GJ",mobile,debit_card,17,0,0,0,2017.81,3433,17.8,0,0
TXN1005936,U103015,563.78,UPI,entertainment,"Ahmedabad, GJ",mobile,UPI,16,0,0,1,919.23,143,6.1,0,0
TXN1005937,U103270,2150.19,UPI,gaming,"Bengaluru, KA",mobile,UPI,18,0,0,0,2140.65,2075,15.3,0,0
TXN1005938,U103490,724.67,BANK_TRANSFER,insurance,"Lucknow, UP",desktop,UPI,9,0,0,0,991.79,3446,15.6,0,0
TXN1005939,U102549,8044.72,UPI,insurance,"Surat, GJ",desktop,UPI,15,0,0,1,3127.26,857,6.9,0,0
TXN1005940,U102539,1118.61,ONLINE,fuel,"Bhopal, MP",mobile,UPI,15,0,0,1,3318.7,1643,2082.1,1,0
TXN1005941,U100331,11750.94,UPI,travel,"Hyderabad, TS",tablet,debit_card,1,0,0,1,2429.38,630,11.1,0,0
TXN1005942,U102615,5329.59,ONLINE,healthcare,"Ahmedabad, GJ",mobile,credit_card,12,0,0,0,1740.78,3454,1.8,0,0
TXN1005943,U101201,193.77,ATM,groceries,"Bengaluru, KA",mobile,UPI,6,0,0,0,544.65,2938,3.6,0,0
TXN1005944,U103022,823.23,ONLINE,groceries,"Bengaluru, KA",desktop,UPI,20,0,0,1,1756.98,1423,18.4,1,0
TXN1005945,U100043,7742.34,BANK_TRANSFER,travel,"Indore, MP",desktop,UPI,23,0,0,1,2611.25,1918,1.3,0,0
TXN1005946,U103261,2041.89,ATM,entertainment,"Jaipur, RJ",desktop,net_banking,21,0,0,3,2831.31,2034,5.7,0,0
TXN1005947,U101670,7522.72,UPI,insurance,"Jaipur, RJ",mobile,net_banking,12,0,0,3,1873.6,2837,4.9,0,0
TXN1005948,U100433,375.34,ONLINE,groceries,"Bengaluru, KA",desktop,UPI,10,0,0,0,935.97,3205,7.2,0,0
TXN1005949,U102075,1386.46,UPI,shopping,"Pune, MH",mobile,UPI,16,0,0,1,1020.15,2444,0.1,0,0
TXN1005950,U102403,9116.2,ONLINE,healthcare,"Mumbai, MH",mobile,UPI,23,0,0,1,4804.93,2153,1.1,0,0
TXN1005951,U102718,2283.69,POS,shopping,"Delhi, DL",tablet,UPI,15,0,0,2,1322.64,3274,12.1,0,0
TXN1005952,U102438,19594.49,ONLINE,healthcare,"Jaipur, RJ",desktop,UPI,4,0,0,4,926.65,854,11.2,0,0
TXN1005953,U101916,3043.91,POS,insurance,"Indore, MP",mobile,net_banking,10,0,0,1,1225.59,968,0.4,0,0
TXN1005954,U100286,2401.1,BANK_TRANSFER,travel,"Delhi, DL",tablet,credit_card,11,0,0,2,1318.9,1319,5.1,1,0
TXN1005955,U103015,1370.87,POS,healthcare,"Ahmedabad, GJ",mobile,UPI,18,1,0,1,978.44,143,5.6,0,0
TXN1005956,U103447,956.07,UPI,entertainment,"Visakhapatnam, AP",mobile,UPI,21,0,0,2,1489.98,1615,2.4,0,0
TXN1005957,U102711,581.33,UPI,food,"Chandigarh, CH",desktop,UPI,10,0,1,0,1098.35,2478,10.2,2,0
TXN1005958,U100123,24896.39,ATM,insurance,"Coimbatore, TN",mobile,UPI,15,0,0,4,5343.83,2002,13.2,0,0
TXN1005959,U102631,257.15,BANK_TRANSFER,groceries,"Lucknow, UP",mobile,UPI,20,0,1,4,1507.97,3390,1.4,2,0
TXN1005960,U100948,3895.42,ONLINE,shopping,"Nagpur, MH",mobile,net_banking,10,0,1,0,2171.07,205,40.0,0,0
TXN1005961,U103362,370.66,POS,food,"Patna, BR",tablet,debit_card,11,0,0,3,1320.37,2929,3.0,0,0
TXN1005962,U100214,2834.04,ONLINE,electronics,"Hyderabad, TS",tablet,debit_card,23,0,0,1,917.2,2821,0.1,0,0
TXN1005963,U100328,5474.34,ONLINE,healthcare,"Jaipur, RJ",tablet,UPI,17,0,0,1,2541.16,544,4.1,0,0
TXN1005964,U100652,1996.03,ONLINE,shopping,"Hyderabad, TS",mobile,net_banking,20,0,0,1,2562.78,2524,2.1,0,0
TXN1005965,U102619,1262.96,BANK_TRANSFER,groceries,"Indore, MP",mobile,UPI,15,0,0,2,2669.23,1062,13.0,0,0
TXN1005966,U102248,5694.95,ATM,shopping,"Nagpur, MH",desktop,UPI,7,0,0,2,2847.57,2766,0.1,0,0
TXN1005967,U102523,2844.43,UPI,education,"Mumbai, MH",mobile,credit_card,22,0,0,0,1769.0,2408,1.4,0,0
TXN1005968,U101224,300.11,UPI,groceries,"Lucknow, UP",mobile,net_banking,15,0,0,1,349.74,2213,2.3,0,0
TXN1005969,U103075,584.75,UPI,utilities,"Guwahati, AS",mobile,net_banking,18,0,0,1,1534.41,2868,10.3,0,0
TXN1005970,U101536,6605.85,UPI,insurance,"Delhi, DL",mobile,credit_card,22,0,0,5,2783.25,1451,3.4,0,0
TXN1005971,U100463,5893.2,ONLINE,education,"Jaipur, RJ",desktop,UPI,18,0,0,0,2049.52,2615,10.9,0,0
TXN1005972,U102674,2599.94,UPI,healthcare,"Kolkata, WB",desktop,UPI,14,0,0,2,6001.29,2715,12.5,1,0
TXN1005973,U101825,2537.18,ONLINE,entertainment,"Visakhapatnam, AP",desktop,credit_card,1,0,0,3,4897.19,2660,4.3,0,0
TXN1005974,U102045,735.47,ONLINE,food,"Chennai, TN",desktop,UPI,13,0,1,2,1076.42,3362,1898.4,0,0
TXN1005975,U101324,10854.57,UPI,shopping,"Jaipur, RJ",mobile,debit_card,17,0,0,1,2837.73,3275,12.3,0,0
TXN1005976,U102465,5161.27,UPI,electronics,"Mumbai, MH",mobile,net_banking,15,0,0,2,1887.39,2360,8.0,0,0
TXN1005977,U100125,17524.84,ONLINE,entertainment,"Kolkata, WB",desktop,UPI,18,0,0,2,9360.11,96,1.7,0,0
TXN1005978,U101695,2407.77,BANK_TRANSFER,healthcare,"Delhi, DL",mobile,UPI,8,0,0,2,1981.25,2012,2.5,0,0
TXN1005979,U101462,1631.62,UPI,entertainment,"Bhopal, MP",desktop,UPI,9,0,0,2,3312.28,2860,2357.7,0,0
TXN1005980,U102592,944.81,POS,fuel,"Indore, MP",tablet,debit_card,10,0,0,0,1353.81,536,15.0,0,0
TXN1005981,U100939,868.07,UPI,gaming,"Delhi, DL",desktop,debit_card,18,0,0,0,973.98,3620,3.7,0,0
TXN1005982,U100831,1168.81,ONLINE,food,"Surat, GJ",mobile,UPI,10,0,0,1,2180.75,1082,5.1,0,0
TXN1005983,U101119,96.35,UPI,entertainment,"Kochi, KL",desktop,debit_card,23,0,0,2,245.65,1292,7.6,1,0
TXN1005984,U101656,1240.36,POS,gaming,"Pune, MH",mobile,UPI,11,0,0,2,613.92,3159,0.3,0,0
TXN1005985,U100751,4174.21,BANK_TRANSFER,education,"Chandigarh, CH",mobile,UPI,14,0,0,1,1992.56,3296,2.9,0,0
TXN1005986,U102372,20790.71,UPI,healthcare,"Surat, GJ",mobile,UPI,16,0,0,1,1987.73,1147,2447.3,0,0
TXN1005987,U101160,1054.45,POS,fuel,"Mumbai, MH",tablet,UPI,19,0,0,3,1586.32,746,11.0,0,0
TXN1005988,U101442,2399.02,UPI,insurance,"Chandigarh, CH",mobile,UPI,16,0,0,0,2632.6,3120,9.6,0,0
TXN1005989,U101927,1649.66,ONLINE,entertainment,"Pune, MH",mobile,UPI,15,0,0,3,4133.53,1401,0.0,1,0
TXN1005990,U101297,4689.56,POS,shopping,"Chandigarh, CH",desktop,UPI,14,0,0,2,5563.35,2571,0.7,0,0
TXN1005991,U102436,3880.24,BANK_TRANSFER,education,"Bengaluru, KA",mobile,credit_card,4,0,0,2,1522.2,223,7.6,0,0
TXN1005992,U102268,877.09,POS,fuel,"Chandigarh, CH",tablet,UPI,6,0,0,0,2461.78,1048,7.1,0,0
TXN1005993,U102635,5066.86,UPI,travel,"Patna, BR",mobile,UPI,20,0,0,0,886.98,2016,1.2,0,0
TXN1005994,U101802,1987.18,ATM,gaming,"Bhopal, MP",desktop,UPI,12,0,0,0,2977.79,1662,11.6,0,0
TXN1005995,U101267,2130.52,UPI,food,"Indore, MP",mobile,UPI,14,0,0,0,4946.03,2209,4.2,0,0
TXN1005996,U100724,1612.19,BANK_TRANSFER,fuel,"Visakhapatnam, AP",desktop,debit_card,17,0,0,1,2572.89,208,2.5,0,0
TXN1005997,U101493,664.02,UPI,utilities,"Jaipur, RJ",mobile,credit_card,0,0,1,0,1323.08,1519,2.4,0,0
TXN1005998,U103055,41425.08,ATM,electronics,"Hyderabad, TS",tablet,UPI,21,0,0,0,3938.38,472,4.0,1,0
TXN1005999,U100417,3154.07,ONLINE,travel,"Indore, MP",mobile,UPI,16,0,0,1,1721.42,783,27.1,0,0
TXN1006000,U100768,348.16,POS,food,"Hyderabad, TS",desktop,net_banking,14,0,1,0,740.16,3518,6.4,0,0
TXN1006001,U102308,825.33,ONLINE,entertainment,"Delhi, DL",desktop,UPI,3,0,0,1,680.54,2347,5.9,0,0
TXN1006002,U101982,2588.93,UPI,shopping,"Kochi, KL",mobile,debit_card,20,0,0,2,2848.5,181,0.9,0,0
TXN1006003,U103198,3712.24,UPI,fuel,"Nagpur, MH",mobile,debit_card,8,0,0,0,3985.5,599,15.5,0,0
TXN1006004,U100104,10193.52,POS,healthcare,"Lucknow, UP",mobile,UPI,20,0,0,1,3107.16,1311,2.9,0,0
TXN1006005,U103071,734.24,ONLINE,groceries,"Bengaluru, KA",mobile,UPI,15,0,0,0,2500.84,1968,4.1,0,0
TXN1006006,U102517,810.72,POS,food,"Kochi, KL",mobile,UPI,8,0,0,0,3155.7,2019,26.6,0,0
TXN1006007,U102704,763.32,ATM,shopping,"Visakhapatnam, AP",mobile,UPI,6,0,0,0,1451.7,2091,3.2,0,0
TXN1006008,U101302,665.02,ONLINE,food,"Pune, MH",tablet,net_banking,13,0,0,0,1848.98,689,2229.4,0,0
TXN1006009,U101076,637.96,UPI,groceries,"Coimbatore, TN",tablet,credit_card,16,0,0,0,1360.73,145,2390.0,0,0
TXN1006010,U100056,572.11,ONLINE,fuel,"Kolkata, WB",mobile,UPI,22,0,0,1,1755.08,2859,2.7,0,0
TXN1006011,U102748,788.61,ATM,groceries,"Chandigarh, CH",mobile,debit_card,9,0,1,2,2816.44,760,6.9,0,0
TXN1006012,U100573,5363.42,UPI,entertainment,"Nagpur, MH",mobile,credit_card,11,0,0,0,2465.47,86,17.7,0,0
TXN1006013,U100803,458.71,POS,electronics,"Pune, MH",desktop,UPI,11,0,0,1,415.33,1878,4.6,2,0
TXN1006014,U100969,587.63,UPI,fuel,"Kochi, KL",mobile,UPI,10,0,0,0,904.09,3048,21.6,0,0
TXN1006015,U103039,10460.81,BANK_TRANSFER,travel,"Chennai, TN",mobile,UPI,2,0,0,2,3347.3,2932,6.3,0,0
TXN1006016,U101006,1175.6,UPI,utilities,"Delhi, DL",mobile,UPI,21,0,0,2,1092.45,129,3.7,0,0
TXN1006017,U101458,4057.55,UPI,education,"Chandigarh, CH",tablet,credit_card,13,0,0,2,1814.36,2902,2.3,0,0
TXN1006018,U102596,1440.35,ATM,travel,"Bhopal, MP",mobile,UPI,13,0,0,0,601.21,1333,4.9,0,0
TXN1006019,U103112,450.66,UPI,utilities,"Visakhapatnam, AP",mobile,credit_card,18,0,0,3,1263.4,1801,3.1,0,0
TXN1006020,U102758,805.21,UPI,fuel,"Nagpur, MH",mobile,UPI,12,0,0,0,1149.07,1668,35.1,0,0
TXN1006021,U101846,846.95,UPI,groceries,"Surat, GJ",mobile,credit_card,20,1,0,2,3071.45,3425,12.1,2,0
TXN1006022,U100008,8740.13,ATM,healthcare,"Bhopal, MP",mobile,UPI,11,0,0,1,3002.92,3642,35.7,0,0
TXN1006023,U100563,3241.59,POS,insurance,"Kochi, KL",mobile,UPI,15,0,1,0,1351.61,2014,0.5,3,0
TXN1006024,U100901,1471.5,ONLINE,fuel,"Nagpur, MH",mobile,net_banking,10,0,0,1,1930.04,823,1.3,0,0
TXN1006025,U101418,4713.82,UPI,healthcare,"Bhopal, MP",tablet,debit_card,21,0,0,4,3419.75,3446,11.7,0,0
TXN1006026,U101250,1925.95,POS,groceries,"Bhopal, MP",mobile,debit_card,19,0,0,0,1773.85,3364,1.8,0,0
TXN1006027,U101774,1533.33,UPI,utilities,"Delhi, DL",desktop,debit_card,17,0,0,1,2238.05,2108,2.5,0,0
TXN1006028,U101413,1307.75,BANK_TRANSFER,groceries,"Mumbai, MH",mobile,debit_card,16,0,1,1,4476.0,3027,1.0,0,0
TXN1006029,U102519,502.22,UPI,entertainment,"Mumbai, MH",mobile,net_banking,12,0,0,1,1138.77,3356,2.4,0,0
TXN1006030,U100174,399.73,ONLINE,food,"Coimbatore, TN",mobile,UPI,18,0,0,0,2215.51,1216,5.1,0,0
TXN1006031,U103482,2849.31,ONLINE,education,"Mumbai, MH",mobile,credit_card,12,0,0,1,889.94,1120,2.7,1,0
TXN1006032,U102947,6673.62,UPI,healthcare,"Bhopal, MP",mobile,UPI,8,0,0,2,2750.07,477,7.4,0,0
TXN1006033,U101171,1562.45,ATM,shopping,"Coimbatore, TN",desktop,net_banking,12,0,0,2,902.02,2534,3.1,0,0
TXN1006034,U101363,4876.77,BANK_TRANSFER,travel,"Surat, GJ",tablet,debit_card,15,0,0,2,950.72,1212,693.0,1,1
TXN1006035,U103367,22367.9,UPI,shopping,"Chandigarh, CH",mobile,net_banking,10,0,0,0,5101.51,1831,41.6,1,0
TXN1006036,U103269,2131.77,ONLINE,healthcare,"Nagpur, MH",desktop,net_banking,20,0,1,3,1955.93,311,15.8,0,0
TXN1006037,U101352,1923.62,POS,electronics,"Mumbai, MH",mobile,debit_card,16,0,0,0,689.16,194,4.7,0,0
TXN1006038,U100201,1696.7,ONLINE,shopping,"Kochi, KL",mobile,credit_card,19,0,0,2,1701.58,2412,19.8,0,0
TXN1006039,U103461,567.4,BANK_TRANSFER,groceries,"Indore, MP",desktop,UPI,19,0,0,2,2307.32,1037,10.4,0,0
TXN1006040,U102259,11940.79,UPI,education,"Chandigarh, CH",mobile,debit_card,11,0,0,2,2685.64,712,13.1,0,0
TXN1006041,U102409,253.46,ATM,food,"Pune, MH",mobile,UPI,16,0,0,2,549.24,3015,0.1,0,0
TXN1006042,U100961,1512.85,BANK_TRANSFER,healthcare,"Chennai, TN",mobile,debit_card,21,0,0,3,980.97,2449,4.9,0,0
TXN1006043,U102864,1519.02,BANK_TRANSFER,utilities,"Visakhapatnam, AP",desktop,UPI,3,0,1,2,2545.87,3375,3.1,0,1
TXN1006044,U101927,5711.65,POS,shopping,"Pune, MH",mobile,UPI,9,1,0,1,4440.59,1401,3.4,0,0
TXN1006045,U101612,7912.31,ONLINE,education,"Delhi, DL",tablet,net_banking,6,0,0,1,2091.38,808,8.2,0,0
TXN1006046,U102574,622.46,UPI,healthcare,"Visakhapatnam, AP",tablet,UPI,6,0,0,0,434.71,1083,25.4,0,0
TXN1006047,U101280,9953.25,POS,travel,"Mumbai, MH",mobile,debit_card,8,0,0,0,3555.43,1471,27.4,0,0
TXN1006048,U101471,9578.53,BANK_TRANSFER,insurance,"Coimbatore, TN",mobile,debit_card,23,0,0,3,5259.22,795,19.9,0,0
TXN1006049,U102251,1809.09,ATM,insurance,"Kochi, KL",mobile,UPI,14,0,0,1,677.84,2557,1.6,0,0
TXN1006050,U102211,2291.81,UPI,gaming,"Mumbai, MH",mobile,debit_card,21,0,0,0,1791.5,2529,5.6,0,0
TXN1006051,U103396,986.7,UPI,food,"Mumbai, MH",mobile,net_banking,17,0,0,3,1319.59,3182,1.8,0,0
TXN1006052,U101943,1126.22,UPI,entertainment,"Kochi, KL",mobile,debit_card,12,0,0,3,934.53,2167,0.6,0,0
TXN1006053,U101125,558.94,UPI,fuel,"Indore, MP",mobile,UPI,22,0,0,4,1936.25,1037,0.8,0,0
TXN1006054,U101006,6746.88,ONLINE,electronics,"Delhi, DL",mobile,credit_card,19,0,0,1,1302.39,129,3.7,0,0
TXN1006055,U101840,205.64,POS,food,"Visakhapatnam, AP",tablet,UPI,16,0,0,0,1469.28,3448,4.5,0,0
TXN1006056,U100413,2086.01,UPI,food,"Bengaluru, KA",mobile,credit_card,14,0,0,1,2557.27,2107,4.0,0,0
TXN1006057,U102029,9956.66,UPI,gaming,"Mumbai, MH",tablet,UPI,10,0,0,0,1542.33,243,21.3,0,0
TXN1006058,U101340,2611.42,POS,shopping,"Surat, GJ",desktop,UPI,18,0,0,1,1703.41,3617,0.5,0,0
TXN1006059,U101217,11827.67,UPI,entertainment,"Nagpur, MH",tablet,UPI,23,0,0,1,1996.87,126,2.4,0,1
TXN1006060,U100691,1782.56,UPI,education,"Bengaluru, KA",desktop,UPI,8,0,0,0,1807.95,1948,1.0,2,0
TXN1006061,U101713,736.11,ATM,education,"Bhopal, MP",mobile,net_banking,18,0,0,0,547.94,1122,835.9,0,1
TXN1006062,U100131,663.46,UPI,gaming,"Nagpur, MH",mobile,net_banking,19,0,0,1,1464.89,1179,1.2,0,0
TXN1006063,U102096,18889.32,UPI,travel,"Ahmedabad, GJ",mobile,net_banking,18,0,0,2,4496.3,150,2.1,0,0
TXN1006064,U101001,901.58,POS,groceries,"Kolkata, WB",mobile,debit_card,5,0,0,1,2600.38,1935,6.1,0,0
TXN1006065,U103160,879.13,POS,fuel,"Visakhapatnam, AP",desktop,UPI,13,0,0,0,1478.24,1472,7.6,0,0
TXN1006066,U101813,12960.09,POS,travel,"Bhopal, MP",mobile,UPI,17,0,0,0,1771.57,3068,0.0,0,0
TXN1006067,U102722,3516.81,UPI,insurance,"Bhopal, MP",mobile,debit_card,12,0,0,0,2596.08,3484,16.4,1,0
TXN1006068,U102974,1988.54,POS,food,"Kochi, KL",tablet,UPI,20,0,0,3,6107.2,620,37.3,0,0
TXN1006069,U103071,3037.89,ATM,gaming,"Bengaluru, KA",tablet,UPI,21,0,0,1,1525.71,1968,16.6,0,0
TXN1006070,U103043,1103.35,POS,entertainment,"Patna, BR",mobile,credit_card,22,0,0,0,2613.71,2661,11.5,0,0
TXN1006071,U100800,2779.89,ATM,electronics,"Jaipur, RJ",mobile,UPI,17,0,0,3,1644.36,386,10.3,0,0
TXN1006072,U101058,2818.58,ONLINE,travel,"Visakhapatnam, AP",tablet,UPI,18,1,0,0,997.87,2861,7.9,0,0
TXN1006073,U102453,385.51,ONLINE,utilities,"Surat, GJ",tablet,UPI,21,0,0,1,642.98,865,1.9,1,0
TXN1006074,U101852,2641.72,BANK_TRANSFER,healthcare,"Nagpur, MH",mobile,debit_card,21,0,0,0,2400.64,2844,17.9,0,0
TXN1006075,U102102,1471.66,ONLINE,travel,"Kochi, KL",mobile,credit_card,14,0,0,1,907.35,2940,11.7,1,0
TXN1006076,U102347,3844.02,ONLINE,gaming,"Hyderabad, TS",tablet,UPI,18,0,0,2,2685.26,2325,2.2,0,0
TXN1006077,U100399,4003.48,UPI,electronics,"Pune, MH",desktop,debit_card,10,0,0,1,1178.63,1968,0.5,0,0
TXN1006078,U100597,4079.76,ONLINE,education,"Indore, MP",desktop,credit_card,20,0,0,4,2993.1,102,5.1,0,0
TXN1006079,U102204,2800.33,UPI,shopping,"Indore, MP",desktop,UPI,22,0,0,3,1787.23,2106,1.3,0,0
TXN1006080,U102156,5649.39,UPI,education,"Chennai, TN",mobile,UPI,11,1,0,3,1844.07,2888,0.4,0,0
TXN1006081,U102857,4426.91,POS,gaming,"Mumbai, MH",desktop,UPI,17,0,0,2,2773.0,3158,18.9,0,0
TXN1006082,U102412,904.86,ONLINE,fuel,"Delhi, DL",mobile,debit_card,7,0,0,1,2182.0,1102,6.2,0,0
TXN1006083,U100742,1293.43,ONLINE,food,"Jaipur, RJ",mobile,UPI,22,0,0,0,1955.79,2223,12.0,0,0
TXN1006084,U100239,10089.65,UPI,gaming,"Chennai, TN",mobile,debit_card,14,0,0,0,2511.91,187,1.4,0,0
TXN1006085,U101343,5268.79,ONLINE,education,"Visakhapatnam, AP",mobile,credit_card,10,0,0,2,3081.89,964,2.1,0,0
TXN1006086,U101279,1891.45,ONLINE,gaming,"Surat, GJ",mobile,UPI,22,0,0,1,1935.33,3200,1.8,0,0
TXN1006087,U102674,26279.51,UPI,electronics,"Kolkata, WB",desktop,UPI,8,0,1,1,5746.44,2715,0.1,0,0
TXN1006088,U102327,1262.14,UPI,shopping,"Visakhapatnam, AP",mobile,UPI,9,0,0,1,1637.66,2027,996.1,0,0
TXN1006089,U103050,3663.88,UPI,healthcare,"Lucknow, UP",mobile,credit_card,16,0,0,1,1274.96,3193,11.8,0,0
TXN1006090,U101741,5200.89,ONLINE,education,"Visakhapatnam, AP",mobile,UPI,17,0,0,1,1672.02,1954,9.0,0,0
TXN1006091,U101009,1637.38,UPI,entertainment,"Bengaluru, KA",mobile,debit_card,10,0,0,0,3545.14,1866,4.8,0,1
TXN1006092,U101741,40089.56,ATM,education,"Visakhapatnam, AP",mobile,UPI,9,0,0,0,1694.18,1954,7.0,0,0
TXN1006093,U100768,4472.79,UPI,shopping,"Hyderabad, TS",desktop,net_banking,23,0,0,1,1190.0,3518,10.4,0,0
TXN1006094,U100204,5443.63,UPI,electronics,"Chandigarh, CH",mobile,credit_card,6,0,0,0,3584.51,3385,2.2,0,0
TXN1006095,U101727,4763.73,BANK_TRANSFER,shopping,"Guwahati, AS",tablet,credit_card,1,0,0,0,3991.17,3429,6.4,0,0
TXN1006096,U101417,1465.05,BANK_TRANSFER,shopping,"Ahmedabad, GJ",mobile,UPI,5,0,1,6,744.63,1331,10.3,0,0
TXN1006097,U100118,153.45,ONLINE,fuel,"Nagpur, MH",desktop,UPI,16,0,0,2,321.79,2759,1935.9,0,0
TXN1006098,U102500,671.74,ATM,groceries,"Coimbatore, TN",mobile,UPI,16,0,0,0,1110.1,2171,14.6,0,0
TXN1006099,U102225,2482.3,UPI,gaming,"Delhi, DL",mobile,debit_card,19,0,0,3,3416.09,1135,23.6,1,0
TXN1006100,U100252,934.17,UPI,electronics,"Jaipur, RJ",desktop,debit_card,10,0,0,1,332.93,1414,3.1,1,0
TXN1006101,U102462,2462.75,POS,healthcare,"Coimbatore, TN",mobile,UPI,10,0,0,0,1251.32,1658,3.6,0,0
TXN1006102,U100289,4614.1,ONLINE,insurance,"Kochi, KL",mobile,debit_card,17,0,0,4,1450.76,1966,1.5,0,0
TXN1006103,U101785,818.28,ONLINE,food,"Bhopal, MP",mobile,debit_card,15,0,0,4,6249.66,3614,11.7,0,0
TXN1006104,U102144,566.12,UPI,groceries,"Delhi, DL",mobile,UPI,9,0,0,2,1821.44,2618,7.5,0,0
TXN1006105,U101725,410.37,ATM,food,"Delhi, DL",mobile,credit_card,10,0,0,0,768.36,2762,10.8,0,0
TXN1006106,U102596,209.51,UPI,entertainment,"Bhopal, MP",mobile,UPI,14,0,0,1,579.21,1333,1.5,0,0
TXN1006107,U101326,2052.35,POS,gaming,"Kolkata, WB",mobile,credit_card,18,0,0,0,2892.85,345,17.6,0,0
TXN1006108,U100761,6566.12,BANK_TRANSFER,travel,"Mumbai, MH",mobile,UPI,11,0,0,2,2222.76,3093,3.6,0,0
TXN1006109,U101676,777.48,ONLINE,gaming,"Nagpur, MH",desktop,net_banking,16,0,0,2,848.37,792,17.0,0,0
TXN1006110,U101191,324.04,ATM,entertainment,"Nagpur, MH",mobile,credit_card,23,0,0,1,281.3,899,12.3,0,0
TXN1006111,U100534,3376.8,UPI,healthcare,"Mumbai, MH",mobile,UPI,18,0,0,3,967.16,3410,4.5,0,0
TXN1006112,U101618,486.74,UPI,food,"Chandigarh, CH",desktop,debit_card,17,0,0,1,818.08,1142,10.5,0,0
TXN1006113,U100725,2749.3,POS,education,"Kochi, KL",desktop,UPI,16,0,0,2,1204.58,1614,11.3,0,0
TXN1006114,U101612,1895.0,UPI,utilities,"Delhi, DL",mobile,net_banking,23,0,0,0,2174.34,808,18.5,0,0
TXN1006115,U102042,1173.86,UPI,gaming,"Coimbatore, TN",mobile,UPI,13,0,0,2,1068.86,1245,1.9,0,0
TXN1006116,U102725,2257.82,UPI,education,"Guwahati, AS",tablet,net_banking,16,0,0,2,873.11,912,1.0,0,0
TXN1006117,U102982,1677.81,POS,healthcare,"Delhi, DL",desktop,UPI,13,0,0,2,1196.59,713,33.0,0,0
TXN1006118,U102316,3005.14,ONLINE,travel,"Kolkata, WB",mobile,UPI,8,0,0,5,1128.51,103,13.4,0,0
TXN1006119,U103118,1655.79,POS,healthcare,"Mumbai, MH",desktop,net_banking,21,0,0,1,2205.14,3330,10.1,0,0
TXN1006120,U101927,2783.63,UPI,fuel,"Pune, MH",mobile,net_banking,10,0,0,1,4618.39,1401,23.6,0,0
TXN1006121,U102463,383.15,ONLINE,food,"Chennai, TN",mobile,debit_card,19,0,0,0,1354.41,3221,15.3,0,0
TXN1006122,U102686,2754.84,UPI,travel,"Indore, MP",desktop,credit_card,11,0,0,1,1251.15,3088,15.1,0,0
TXN1006123,U102887,6836.87,UPI,healthcare,"Chennai, TN",tablet,UPI,23,0,0,1,1214.31,1183,26.8,0,0
